,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
23,Truck28823,1001866.0,D,10.0,598.0,656.6541388416997,58.65413884169969,124
24,Truck28824,1001866.0,D,10.0,603.0,620.8485437518293,17.848543751829336,124
25,Truck28825,1001866.0,D,10.0,608.0,657.3412286992545,49.34122869925451,124
26,Truck28826,1001866.0,D,10.0,613.0,654.5057620148496,41.50576201484951,124
27,Truck28827,1001866.0,D,10.0,618.0,639.8900753513012,21.89007535130125,124
28,Truck28828,1001866.0,D,10.0,623.0,665.0513552300971,42.051355230097094,124
29,Truck28829,1001866.0,D,10.0,628.0,649.6374649897883,21.637464989788334,124
30,Truck28830,1001866.0,D,10.0,633.0,690.574041853142,57.574041853142056,124
31,Truck28831,1001866.0,D,10.0,638.0,679.0303258591125,41.03032585911249,124
32,Truck28832,1001866.0,D,10.0,643.0,701.0616986406307,58.06169864063064,124
33,Truck28833,1001866.0,D,10.0,648.0,673.0056405904204,25.005640590420448,124
34,Truck28834,1001866.0,D,10.0,653.0,700.6935206283307,47.693520628330745,124
35,Truck28835,1001866.0,D,10.0,658.0,678.0055216173367,20.005521617336694,124
36,Truck28836,1001866.0,D,10.0,663.0,705.8963514937856,42.89635149378559,124
37,Truck28837,1001866.0,D,10.0,668.0,720.3656750520022,52.365675052002146,124
38,Truck28838,1001866.0,D,10.0,673.0,710.8347256137033,37.83472561370334,124
39,Truck28839,1001866.0,D,10.0,678.0,714.0568111034985,36.05681110349845,124
40,Truck28840,1001866.0,D,10.0,683.0,717.9098981689284,34.9098981689284,124
41,Truck28841,1001866.0,D,10.0,688.0,720.899561713069,32.89956171306909,124
42,Truck28842,1001866.0,D,10.0,693.0,731.1802593506529,38.180259350652896,124
43,Truck28843,1001866.0,D,10.0,698.0,723.8082410979015,25.80824109790154,124
44,Truck28844,1001866.0,D,10.0,703.0,759.660123145744,56.660123145743995,124
